"","date","england_new_deaths","england_seven_day_average","wales_new_deaths","wales_seven_day_average","scotland_new_deaths","scotland_seven_day_average","northern_ireland_new_deaths","northern_ireland_seven_day_average"
"307","2021-01-18",1170,1130.57142857143,43,42.2857142857143,63,57.1428571428571,21,22.5714285714286
"308","2021-01-19",1249,1152.57142857143,26,39.1428571428571,70,59.8571428571429,19,22.5714285714286
"309","2021-01-20",1176,1162.57142857143,38,38.4285714285714,66,62,19,22.5714285714286
"310","2021-01-21",1137,1169,34,35.5714285714286,56,61.7142857142857,11,20.4285714285714
"311","2021-01-22",1125,1172,39,35.1428571428571,68,63.1428571428571,13,18.8571428571429
"312","2021-01-23",1065,1156.28571428571,33,34.1428571428571,53,59.8571428571429,20,18.8571428571429
"313","2021-01-24",1042,1137.71428571429,34,35.2857142857143,70,63.7142857142857,13,16.5714285714286
"314","2021-01-25",1075,1124.14285714286,27,33,52,62.1428571428571,15,15.7142857142857
"315","2021-01-26",966,1083.71428571429,37,34.5714285714286,50,59.2857142857143,12,14.7142857142857
"316","2021-01-27",1011,1060.14285714286,22,32.2857142857143,61,58.5714285714286,20,14.8571428571429
"317","2021-01-28",1019,1043.28571428571,29,31.5714285714286,46,57.1428571428571,16,15.5714285714286
"318","2021-01-29",945,1017.57142857143,42,32,59,55.8571428571429,23,17
"319","2021-01-30",833,984.428571428571,22,30.4285714285714,44,54.5714285714286,14,16.1428571428571
"320","2021-01-31",813,951.714285714286,22,28.7142857142857,48,51.4285714285714,12,16
"321","2021-02-01",809,913.714285714286,29,29,43,50.1428571428571,15,16
"322","2021-02-02",763,884.714285714286,33,28.4285714285714,44,49.2857142857143,13,16.1428571428571
"323","2021-02-03",778,851.428571428571,27,29.1428571428571,48,47.4285714285714,5,14
"324","2021-02-04",651,798.857142857143,22,28.1428571428571,32,45.4285714285714,14,13.7142857142857
"325","2021-02-05",677,760.571428571429,23,25.4285714285714,44,43.2857142857143,9,11.7142857142857
"326","2021-02-06",612,729,27,26.1428571428571,50,44.1428571428571,13,11.5714285714286
"327","2021-02-07",569,694.142857142857,18,25.5714285714286,42,43.2857142857143,8,11
"328","2021-02-08",613,666.142857142857,17,23.8571428571429,40,42.8571428571429,9,10.1428571428571
"329","2021-02-09",541,634.428571428571,18,21.7142857142857,49,43.5714285714286,3,8.71428571428571
"330","2021-02-10",544,601,20,20.7142857142857,37,42,8,9.14285714285714
"331","2021-02-11",513,581.285714285714,16,19.8571428571429,35,42.4285714285714,12,8.85714285714286
"332","2021-02-12",459,550.142857142857,25,20.1428571428571,41,42,9,8.85714285714286
"333","2021-02-13",432,524.428571428571,19,19,32,39.4285714285714,8,8.14285714285714
"334","2021-02-14",438,505.714285714286,21,19.4285714285714,32,38,5,7.71428571428571
"335","2021-02-15",461,484,18,19.5714285714286,34,37.1428571428571,5,7.14285714285714
"336","2021-02-16",397,463.428571428571,12,18.7142857142857,26,33.8571428571429,12,8.42857142857143
"337","2021-02-17",385,440.714285714286,13,17.7142857142857,28,32.5714285714286,5,8
"338","2021-02-18",366,419.714285714286,11,17,35,32.5714285714286,6,7.14285714285714
"339","2021-02-19",316,399.285714285714,18,16,44,33,2,6.14285714285714
"340","2021-02-20",305,381.142857142857,15,15.4285714285714,27,32.2857142857143,5,5.71428571428571
"341","2021-02-21",286,359.428571428571,15,14.5714285714286,20,30.5714285714286,5,5.71428571428571
"342","2021-02-22",242,328.142857142857,13,13.8571428571429,22,28.8571428571429,5,5.71428571428571
"343","2021-02-23",257,308.142857142857,14,14.1428571428571,16,27.4285714285714,2,4.28571428571429
"344","2021-02-24",241,287.571428571429,12,14,18,26,4,4.14285714285714
"345","2021-02-25",222,267,14,14.4285714285714,20,23.8571428571429,4,3.85714285714286
"346","2021-02-26",196,249.857142857143,13,13.7142857142857,16,19.8571428571429,3,4
"347","2021-02-27",197,234.428571428571,12,13.2857142857143,19,18.7142857142857,2,3.57142857142857
"348","2021-02-28",198,221.857142857143,3,11.5714285714286,9,17.1428571428571,2,3.14285714285714
"349","2021-03-01",192,214.714285714286,10,11.1428571428571,20,16.8571428571429,2,2.71428571428571
"350","2021-03-02",157,200.428571428571,13,11,12,16.2857142857143,2,2.71428571428571
"351","2021-03-03",126,184,6,10.1428571428571,11,15.2857142857143,4,2.71428571428571
"352","2021-03-04",130,170.857142857143,8,9.28571428571429,14,14.4285714285714,2,2.42857142857143
"353","2021-03-05",156,165.142857142857,4,8,8,13.2857142857143,1,2.14285714285714
"354","2021-03-06",128,155.285714285714,8,7.42857142857143,10,12,6,2.71428571428571
"355","2021-03-07",115,143.428571428571,6,7.85714285714286,10,12.1428571428571,2,2.71428571428571
"356","2021-03-08",122,133.428571428571,6,7.28571428571429,15,11.4285714285714,1,2.57142857142857
"357","2021-03-09",117,127.714285714286,4,6,10,11.1428571428571,6,3.14285714285714
"358","2021-03-10",99,123.857142857143,7,6.14285714285714,5,10.2857142857143,7,3.57142857142857
"359","2021-03-11",109,120.857142857143,3,5.42857142857143,8,9.42857142857143,4,3.85714285714286
"360","2021-03-12",81,110.142857142857,4,5.42857142857143,6,9.14285714285714,1,3.85714285714286
"361","2021-03-13",100,106.142857142857,4,4.85714285714286,4,8.28571428571429,0,3
"362","2021-03-14",82,101.428571428571,8,5.14285714285714,7,7.85714285714286,0,2.71428571428571
"363","2021-03-15",88,96.5714285714286,4,4.85714285714286,1,5.85714285714286,2,2.85714285714286
"364","2021-03-16",69,89.7142857142857,3,4.71428571428571,11,6,0,2
"365","2021-03-17",66,85,5,4.42857142857143,8,6.42857142857143,1,1.14285714285714
"366","2021-03-18",51,76.7142857142857,2,4.28571428571429,3,5.71428571428571,2,0.857142857142857
"367","2021-03-19",56,73.1428571428571,7,4.71428571428571,6,5.71428571428571,1,0.857142857142857
"368","2021-03-20",59,67.2857142857143,0,4.14285714285714,5,5.85714285714286,0,0.857142857142857
"369","2021-03-21",71,65.7142857142857,3,3.42857142857143,4,5.42857142857143,3,1.28571428571429
"370","2021-03-22",59,61.5714285714286,3,3.28571428571429,3,5.71428571428571,2,1.28571428571429
"371","2021-03-23",48,58.5714285714286,1,3,3,4.57142857142857,0,1.28571428571429
"372","2021-03-24",35,54.1428571428571,2,2.57142857142857,4,4,0,1.14285714285714
"373","2021-03-25",38,52.2857142857143,1,2.42857142857143,7,4.57142857142857,0,0.857142857142857
"374","2021-03-26",41,50.1428571428571,1,1.57142857142857,5,4.42857142857143,1,0.857142857142857
"375","2021-03-27",32,46.2857142857143,1,1.71428571428571,5,4.42857142857143,1,1
"376","2021-03-28",27,40,1,1.42857142857143,5,4.57142857142857,1,0.714285714285714
"377","2021-03-29",27,35.4285714285714,2,1.28571428571429,5,4.85714285714286,2,0.714285714285714
"378","2021-03-30",38,34,0,1.14285714285714,2,4.71428571428571,3,1.14285714285714
"379","2021-03-31",37,34.2857142857143,0,0.857142857142857,1,4.28571428571429,0,1.14285714285714
"380","2021-04-01",29,33,2,1,1,3.42857142857143,0,1.14285714285714
"381","2021-04-02",22,30.2857142857143,5,1.57142857142857,2,3,2,1.28571428571429
"382","2021-04-03",27,29.5714285714286,1,1.57142857142857,2,2.57142857142857,1,1.28571428571429
"383","2021-04-04",25,29.2857142857143,0,1.42857142857143,1,2,1,1.28571428571429
"384","2021-04-05",11,27,1,1.28571428571429,4,1.85714285714286,2,1.28571428571429
"385","2021-04-06",23,24.8571428571429,2,1.57142857142857,2,1.85714285714286,1,1
"386","2021-04-07",25,23.1428571428571,0,1.57142857142857,2,2,2,1.28571428571429
"387","2021-04-08",31,23.4285714285714,1,1.42857142857143,2,2.14285714285714,1,1.42857142857143
"388","2021-04-09",20,23.1428571428571,2,1,2,2.14285714285714,2,1.42857142857143
"389","2021-04-10",19,22,2,1.14285714285714,3,2.28571428571429,1,1.42857142857143
"390","2021-04-11",21,21.4285714285714,0,1.14285714285714,2,2.42857142857143,1,1.42857142857143
"391","2021-04-12",27,23.7142857142857,2,1.28571428571429,0,1.85714285714286,0,1.14285714285714
"392","2021-04-13",20,23.2857142857143,0,1,0,1.57142857142857,1,1.14285714285714
"393","2021-04-14",9,21,3,1.42857142857143,3,1.71428571428571,2,1.14285714285714
"394","2021-04-15",18,19.1428571428571,1,1.42857142857143,2,1.71428571428571,1,1.14285714285714
"395","2021-04-16",16,18.5714285714286,0,1.14285714285714,1,1.57142857142857,1,1
"396","2021-04-17",21,18.8571428571429,2,1.14285714285714,1,1.28571428571429,1,1
"397","2021-04-18",16,18.1428571428571,2,1.42857142857143,0,1,0,0.857142857142857
"398","2021-04-19",16,16.5714285714286,0,1.14285714285714,1,1.14285714285714,1,1
"399","2021-04-20",17,16.1428571428571,1,1.28571428571429,1,1.28571428571429,0,0.857142857142857
"400","2021-04-21",17,17.2857142857143,1,1,3,1.28571428571429,3,1
"401","2021-04-22",15,16.8571428571429,0,0.857142857142857,0,1,2,1.14285714285714
"402","2021-04-23",19,17.2857142857143,2,1.14285714285714,2,1.14285714285714,0,1
"403","2021-04-24",7,15.2857142857143,0,0.857142857142857,0,1,1,1
"404","2021-04-25",12,14.7142857142857,1,0.714285714285714,2,1.28571428571429,0,1
"405","2021-04-26",10,13.8571428571429,1,0.857142857142857,2,1.42857142857143,1,1
"406","2021-04-27",13,13.2857142857143,0,0.714285714285714,1,1.42857142857143,1,1.14285714285714
"407","2021-04-28",15,13,0,0.571428571428571,1,1.14285714285714,0,0.714285714285714
"408","2021-04-29",13,12.7142857142857,1,0.714285714285714,0,1.14285714285714,1,0.571428571428571
"409","2021-04-30",12,11.7142857142857,0,0.428571428571429,0,0.857142857142857,0,0.571428571428571
"410","2021-05-01",8,11.8571428571429,0,0.428571428571429,0,0.857142857142857,1,0.571428571428571
"411","2021-05-02",12,11.8571428571429,1,0.428571428571429,1,0.714285714285714,0,0.571428571428571
"412","2021-05-03",10,11.8571428571429,0,0.285714285714286,0,0.428571428571429,0,0.428571428571429
"413","2021-05-04",9,11.2857142857143,1,0.428571428571429,0,0.285714285714286,0,0.285714285714286
"414","2021-05-05",13,11,0,0.428571428571429,0,0.142857142857143,0,0.285714285714286
"415","2021-05-06",7,10.1428571428571,2,0.571428571428571,0,0.142857142857143,1,0.285714285714286
"416","2021-05-07",10,9.85714285714286,2,0.857142857142857,0,0.142857142857143,0,0.285714285714286
"417","2021-05-08",9,10,0,0.857142857142857,0,0.142857142857143,0,0.142857142857143
"418","2021-05-09",8,9.42857142857143,1,0.857142857142857,0,0,0,0.142857142857143
"419","2021-05-10",10,9.42857142857143,0,0.857142857142857,0,0,0,0.142857142857143
"420","2021-05-11",14,10.1428571428571,0,0.714285714285714,0,0,1,0.285714285714286
"421","2021-05-12",9,9.57142857142857,0,0.714285714285714,2,0.285714285714286,0,0.285714285714286
"422","2021-05-13",6,9.42857142857143,0,0.428571428571429,0,0.285714285714286,1,0.285714285714286
"423","2021-05-14",3,8.42857142857143,3,0.571428571428571,0,0.285714285714286,0,0.285714285714286
"424","2021-05-15",8,8.28571428571429,0,0.571428571428571,0,0.285714285714286,0,0.285714285714286
"425","2021-05-16",6,8,0,0.428571428571429,0,0.285714285714286,2,0.571428571428571
"426","2021-05-17",6,7.42857142857143,1,0.571428571428571,1,0.428571428571429,0,0.571428571428571
"427","2021-05-18",3,5.85714285714286,2,0.857142857142857,0,0.428571428571429,1,0.571428571428571
"428","2021-05-19",3,5,2,1.14285714285714,0,0.142857142857143,0,0.571428571428571
"429","2021-05-20",6,5,0,1.14285714285714,0,0.142857142857143,0,0.428571428571429
"430","2021-05-21",9,5.85714285714286,0,0.714285714285714,0,0.142857142857143,0,0.428571428571429
"431","2021-05-22",3,5.14285714285714,0,0.714285714285714,1,0.285714285714286,0,0.428571428571429
"432","2021-05-23",8,5.42857142857143,0,0.714285714285714,1,0.428571428571429,0,0.142857142857143
"433","2021-05-24",8,5.71428571428571,1,0.714285714285714,0,0.285714285714286,0,0.142857142857143
"434","2021-05-25",6,6.14285714285714,1,0.571428571428571,0,0.285714285714286,0,0
"435","2021-05-26",12,7.42857142857143,0,0.285714285714286,1,0.428571428571429,0,0
"436","2021-05-27",8,7.71428571428571,0,0.285714285714286,1,0.571428571428571,0,0
"437","2021-05-28",6,7.28571428571429,0,0.285714285714286,1,0.714285714285714,1,0.142857142857143
"438","2021-05-29",7,7.85714285714286,0,0.285714285714286,2,0.857142857142857,0,0.142857142857143
"439","2021-05-30",8,7.85714285714286,0,0.285714285714286,1,0.857142857142857,0,0.142857142857143
"440","2021-05-31",8,7.85714285714286,0,0.142857142857143,0,0.857142857142857,0,0.142857142857143
"441","2021-06-01",3,7.42857142857143,0,0,0,0.857142857142857,1,0.285714285714286
"442","2021-06-02",12,7.42857142857143,0,0,1,0.857142857142857,0,0.285714285714286
"443","2021-06-03",10,7.71428571428571,0,0,2,1,0,0.285714285714286
"444","2021-06-04",11,8.42857142857143,0,0,1,1,0,0.142857142857143
"445","2021-06-05",6,8.28571428571429,1,0.142857142857143,0,0.714285714285714,0,0.142857142857143
"446","2021-06-06",7,8.14285714285714,0,0.142857142857143,1,0.714285714285714,0,0.142857142857143
"447","2021-06-07",5,7.71428571428571,0,0.142857142857143,1,0.857142857142857,0,0.142857142857143
"448","2021-06-08",9,8.57142857142857,0,0.142857142857143,0,0.857142857142857,1,0.142857142857143
"449","2021-06-09",6,7.71428571428571,1,0.285714285714286,2,1,0,0.142857142857143
"450","2021-06-10",9,7.57142857142857,0,0.285714285714286,2,1,0,0.142857142857143
"451","2021-06-11",6,6.85714285714286,0,0.285714285714286,0,0.857142857142857,0,0.142857142857143
"452","2021-06-12",14,8,0,0.142857142857143,0,0.857142857142857,0,0.142857142857143
"453","2021-06-13",7,8,0,0.142857142857143,3,1.14285714285714,0,0.142857142857143
"454","2021-06-14",9,8.57142857142857,0,0.142857142857143,1,1.14285714285714,0,0.142857142857143
"455","2021-06-15",15,9.42857142857143,0,0.142857142857143,6,2,0,0
"456","2021-06-16",12,10.2857142857143,0,0,1,1.85714285714286,0,0
"457","2021-06-17",5,9.71428571428571,0,0,1,1.71428571428571,0,0
"458","2021-06-18",10,10.2857142857143,0,0,2,2,0,0
"459","2021-06-19",19,11,2,0.285714285714286,2,2.28571428571429,0,0
"460","2021-06-20",22,13.1428571428571,0,0.285714285714286,3,2.28571428571429,0,0
"461","2021-06-21",13,13.7142857142857,1,0.428571428571429,2,2.42857142857143,0,0
"462","2021-06-22",9,12.8571428571429,0,0.428571428571429,4,2.14285714285714,0,0
"463","2021-06-23",6,12,1,0.571428571428571,1,2.14285714285714,0,0
"464","2021-06-24",21,14.2857142857143,0,0.571428571428571,2,2.28571428571429,0,0
"465","2021-06-25",21,15.8571428571429,0,0.571428571428571,1,2.14285714285714,0,0
"466","2021-06-26",9,14.4285714285714,0,0.285714285714286,8,3,0,0
"467","2021-06-27",19,14,0,0.285714285714286,3,3,0,0
"468","2021-06-28",10,13.5714285714286,0,0.142857142857143,3,3.14285714285714,0,0
"469","2021-06-29",20,15.1428571428571,1,0.285714285714286,3,3,0,0
"470","2021-06-30",20,17.1428571428571,0,0.142857142857143,1,3,0,0
"471","2021-07-01",22,17.2857142857143,0,0.142857142857143,2,3,1,0.142857142857143
"472","2021-07-02",25,17.8571428571429,1,0.285714285714286,2,3.14285714285714,0,0.142857142857143
"473","2021-07-03",24,20,1,0.428571428571429,4,2.57142857142857,0,0.142857142857143
"474","2021-07-04",23,20.5714285714286,0,0.428571428571429,6,3,0,0.142857142857143
"475","2021-07-05",24,22.5714285714286,0,0.428571428571429,5,3.28571428571429,0,0.142857142857143
"476","2021-07-06",20,22.5714285714286,0,0.285714285714286,13,4.71428571428571,0,0.142857142857143
"477","2021-07-07",23,23,1,0.428571428571429,5,5.28571428571429,0,0.142857142857143
"478","2021-07-08",30,24.1428571428571,0,0.428571428571429,12,6.71428571428571,0,0
"479","2021-07-09",38,26,1,0.428571428571429,7,7.42857142857143,1,0.142857142857143
"480","2021-07-10",33,27.2857142857143,1,0.428571428571429,7,7.85714285714286,1,0.285714285714286
"481","2021-07-11",26,27.7142857142857,1,0.571428571428571,6,7.85714285714286,1,0.428571428571429
"482","2021-07-12",34,29.1428571428571,0,0.571428571428571,7,8.14285714285714,0,0.428571428571429
"483","2021-07-13",38,31.7142857142857,2,0.857142857142857,10,7.71428571428571,0,0.428571428571429
"484","2021-07-14",33,33.1428571428571,2,1,8,8.14285714285714,0,0.428571428571429
"485","2021-07-15",44,35.1428571428571,1,1.14285714285714,7,7.42857142857143,0,0.428571428571429
"486","2021-07-16",41,35.5714285714286,3,1.42857142857143,5,7.14285714285714,3,0.714285714285714
"487","2021-07-17",44,37.1428571428571,1,1.42857142857143,7,7.14285714285714,0,0.571428571428571
"488","2021-07-18",57,41.5714285714286,1,1.42857142857143,8,7.42857142857143,1,0.571428571428571
"489","2021-07-19",70,46.7142857142857,2,1.71428571428571,9,7.71428571428571,1,0.714285714285714
"490","2021-07-20",49,48.2857142857143,2,1.71428571428571,6,7.14285714285714,1,0.857142857142857
"491","2021-07-21",45,50,1,1.57142857142857,8,7.14285714285714,1,1
"492","2021-07-22",65,53,1,1.57142857142857,9,7.42857142857143,2,1.28571428571429
"493","2021-07-23",72,57.4285714285714,2,1.42857142857143,7,7.71428571428571,2,1.14285714285714
"494","2021-07-24",65,60.4285714285714,3,1.71428571428571,3,7.14285714285714,2,1.42857142857143
"495","2021-07-25",64,61.4285714285714,2,1.85714285714286,5,6.71428571428571,1,1.42857142857143
"496","2021-07-26",67,61,2,1.85714285714286,7,6.42857142857143,0,1.28571428571429
"497","2021-07-27",59,62.4285714285714,3,2,8,6.71428571428571,2,1.42857142857143
"498","2021-07-28",72,66.2857142857143,4,2.42857142857143,9,6.85714285714286,3,1.71428571428571
"499","2021-07-29",68,66.7142857142857,1,2.42857142857143,6,6.42857142857143,6,2.28571428571429
"500","2021-07-30",94,69.8571428571429,0,2.14285714285714,7,6.42857142857143,5,2.71428571428571
"501","2021-07-31",77,71.5714285714286,2,2,6,6.85714285714286,5,3.14285714285714
"502","2021-08-01",75,73.1428571428571,3,2.14285714285714,10,7.57142857142857,7,4
"503","2021-08-02",68,73.2857142857143,3,2.28571428571429,7,7.57142857142857,3,4.42857142857143
"504","2021-08-03",66,74.2857142857143,4,2.42857142857143,3,6.85714285714286,1,4.28571428571429
"505","2021-08-04",71,74.1428571428571,0,1.85714285714286,6,6.42857142857143,3,4.28571428571429
"506","2021-08-05",90,77.2857142857143,1,1.85714285714286,7,6.57142857142857,4,4
"507","2021-08-06",80,75.2857142857143,2,2.14285714285714,7,6.57142857142857,5,4
"508","2021-08-07",85,76.4285714285714,1,2,6,6.57142857142857,3,3.71428571428571
"509","2021-08-08",66,75.1428571428571,0,1.57142857142857,6,6,8,3.85714285714286
"510","2021-08-09",70,75.4285714285714,2,1.42857142857143,6,5.85714285714286,3,3.85714285714286
"511","2021-08-10",69,75.8571428571429,4,1.42857142857143,5,6.14285714285714,3,4.14285714285714
"512","2021-08-11",80,77.1428571428571,0,1.42857142857143,3,5.71428571428571,5,4.42857142857143
"513","2021-08-12",92,77.4285714285714,5,2,4,5.28571428571429,6,4.71428571428571
"514","2021-08-13",90,78.8571428571429,1,1.85714285714286,10,5.71428571428571,6,4.85714285714286
"515","2021-08-14",82,78.4285714285714,4,2.28571428571429,6,5.71428571428571,4,5
"516","2021-08-15",74,79.5714285714286,5,3,6,5.71428571428571,2,4.14285714285714
"517","2021-08-16",77,80.5714285714286,0,2.71428571428571,3,5.28571428571429,4,4.28571428571429
"518","2021-08-17",98,84.7142857142857,1,2.28571428571429,4,5.14285714285714,7,4.85714285714286
"519","2021-08-18",82,85,2,2.57142857142857,7,5.71428571428571,11,5.71428571428571
"520","2021-08-19",93,85.1428571428571,2,2.14285714285714,7,6.14285714285714,7,5.85714285714286
"521","2021-08-20",101,86.7142857142857,4,2.57142857142857,7,5.71428571428571,5,5.71428571428571
"522","2021-08-21",89,87.7142857142857,0,2,5,5.57142857142857,12,6.85714285714286
"523","2021-08-22",104,92,1,1.42857142857143,4,5.28571428571429,10,8
"524","2021-08-23",97,94.8571428571429,3,1.85714285714286,7,5.85714285714286,8,8.57142857142857
"525","2021-08-24",104,95.7142857142857,1,1.85714285714286,4,5.85714285714286,5,8.28571428571429
"526","2021-08-25",88,96.5714285714286,5,2.28571428571429,5,5.57142857142857,4,7.28571428571429
"527","2021-08-26",105,98.2857142857143,1,2.14285714285714,5,5.28571428571429,5,7
"528","2021-08-27",106,99,6,2.42857142857143,10,5.71428571428571,5,7
"529","2021-08-28",105,101.285714285714,3,2.85714285714286,8,6.14285714285714,10,6.71428571428571
"530","2021-08-29",107,101.714285714286,6,3.57142857142857,8,6.71428571428571,8,6.42857142857143
"531","2021-08-30",91,100.857142857143,3,3.57142857142857,6,6.57142857142857,7,6.28571428571429
"532","2021-08-31",95,99.5714285714286,4,4,10,7.42857142857143,7,6.57142857142857
"533","2021-09-01",96,100.714285714286,1,3.42857142857143,8,7.85714285714286,13,7.85714285714286
"534","2021-09-02",101,100.142857142857,9,4.57142857142857,11,8.71428571428571,8,8.28571428571429
"535","2021-09-03",125,102.857142857143,5,4.42857142857143,11,8.85714285714286,6,8.42857142857143
"536","2021-09-04",111,103.714285714286,6,4.85714285714286,10,9.14285714285714,7,8
"537","2021-09-05",118,105.285714285714,10,5.42857142857143,16,10.2857142857143,13,8.71428571428571
"538","2021-09-06",122,109.714285714286,3,5.42857142857143,10,10.8571428571429,4,8.28571428571429
"539","2021-09-07",124,113.857142857143,8,6,18,12,5,8
"540","2021-09-08",115,116.571428571429,6,6.71428571428571,10,12.2857142857143,10,7.57142857142857
"541","2021-09-09",132,121,11,7,17,13.1428571428571,6,7.28571428571429
"542","2021-09-10",110,118.857142857143,10,7.71428571428571,25,15.1428571428571,1,6.57142857142857
"543","2021-09-11",105,118,7,7.85714285714286,20,16.5714285714286,6,6.42857142857143
"544","2021-09-12",106,116.285714285714,7,7.42857142857143,22,17.4285714285714,8,5.71428571428571
"545","2021-09-13",72,109.142857142857,7,8,21,19,10,6.57142857142857
"546","2021-09-14",118,108.285714285714,6,7.71428571428571,20,19.2857142857143,10,7.28571428571429
"547","2021-09-15",103,106.571428571429,15,9,23,21.1428571428571,3,6.28571428571429
"548","2021-09-16",115,104.142857142857,14,9.42857142857143,16,21,7,6.42857142857143
"549","2021-09-17",128,106.714285714286,15,10.1428571428571,24,20.8571428571429,10,7.71428571428571
"550","2021-09-18",93,105,5,9.85714285714286,21,21,4,7.42857142857143
"551","2021-09-19",90,102.714285714286,3,9.28571428571429,27,21.7142857142857,5,7
"552","2021-09-20",105,107.428571428571,8,9.42857142857143,20,21.5714285714286,4,6.14285714285714
"553","2021-09-21",93,103.857142857143,3,9,21,21.7142857142857,4,5.28571428571429
"554","2021-09-22",106,104.285714285714,5,7.57142857142857,31,22.8571428571429,9,6.14285714285714
"555","2021-09-23",104,102.714285714286,8,6.71428571428571,19,23.2857142857143,8,6.28571428571429
"556","2021-09-24",92,97.5714285714286,5,5.28571428571429,22,23,6,5.71428571428571
"557","2021-09-25",92,97.4285714285714,7,5.57142857142857,21,23,5,5.85714285714286
"558","2021-09-26",68,94.2857142857143,5,5.85714285714286,20,22,4,5.71428571428571
"559","2021-09-27",79,90.5714285714286,9,6,24,22.5714285714286,4,5.71428571428571
"560","2021-09-28",79,88.5714285714286,10,7,16,21.8571428571429,3,5.57142857142857
"561","2021-09-29",85,85.5714285714286,12,8,25,21,3,4.71428571428571
"562","2021-09-30",81,82.2857142857143,11,8.42857142857143,16,20.5714285714286,5,4.28571428571429
"563","2021-10-01",98,83.1428571428571,10,9.14285714285714,19,20.1428571428571,2,3.71428571428571
"564","2021-10-02",75,80.7142857142857,8,9.28571428571429,23,20.4285714285714,4,3.57142857142857
"565","2021-10-03",75,81.7142857142857,5,9.28571428571429,15,19.7142857142857,1,3.14285714285714
"566","2021-10-04",82,82.1428571428571,4,8.57142857142857,14,18.2857142857143,3,3
"567","2021-10-05",87,83.2857142857143,7,8.14285714285714,23,19.2857142857143,3,3
"568","2021-10-06",76,82,12,8.14285714285714,13,17.5714285714286,2,2.85714285714286
"569","2021-10-07",92,83.5714285714286,9,7.85714285714286,19,18,3,2.57142857142857
"570","2021-10-08",96,83.2857142857143,6,7.28571428571429,14,17.2857142857143,4,2.85714285714286
"571","2021-10-09",92,85.7142857142857,3,6.57142857142857,17,16.4285714285714,5,3
"572","2021-10-10",70,85,10,7.28571428571429,14,16.2857142857143,2,3.14285714285714
"573","2021-10-11",93,86.5714285714286,5,7.42857142857143,22,17.4285714285714,5,3.42857142857143
"574","2021-10-12",87,86.5714285714286,9,7.71428571428571,16,16.4285714285714,3,3.42857142857143
"575","2021-10-13",89,88.4285714285714,7,7,19,17.2857142857143,5,3.85714285714286
"576","2021-10-14",110,91,14,7.71428571428571,20,17.4285714285714,5,4.14285714285714
"577","2021-10-15",107,92.5714285714286,12,8.57142857142857,16,17.7142857142857,4,4.14285714285714
"578","2021-10-16",97,93.2857142857143,12,9.85714285714286,18,17.8571428571429,6,4.28571428571429
"579","2021-10-17",104,98.1428571428571,8,9.57142857142857,15,18,2,4.28571428571429
"580","2021-10-18",95,98.4285714285714,8,10,15,17,9,4.85714285714286
"581","2021-10-19",103,100.714285714286,11,10.2857142857143,9,16,5,5.14285714285714
"582","2021-10-20",119,105,16,11.5714285714286,16,15.5714285714286,3,4.85714285714286
"583","2021-10-21",114,105.571428571429,15,11.7142857142857,22,15.8571428571429,7,5.14285714285714
"584","2021-10-22",104,105.142857142857,5,10.7142857142857,16,15.8571428571429,11,6.14285714285714
"585","2021-10-23",132,110.142857142857,4,9.57142857142857,23,16.5714285714286,6,6.14285714285714
"586","2021-10-24",119,112.285714285714,9,9.71428571428571,21,17.4285714285714,3,6.28571428571429
"587","2021-10-25",115,115.142857142857,5,9.28571428571429,8,16.4285714285714,5,5.71428571428571
"588","2021-10-26",131,119.142857142857,10,9.14285714285714,19,17.8571428571429,4,5.57142857142857
"589","2021-10-27",133,121.142857142857,7,7.85714285714286,14,17.5714285714286,7,6.14285714285714
"590","2021-10-28",155,127,12,7.42857142857143,20,17.2857142857143,6,6
"591","2021-10-29",130,130.714285714286,12,8.42857142857143,19,17.7142857142857,10,5.85714285714286
"592","2021-10-30",133,130.857142857143,12,9.57142857142857,16,16.7142857142857,8,6.14285714285714
"593","2021-10-31",155,136,11,9.85714285714286,16,16,6,6.57142857142857
"594","2021-11-01",137,139.142857142857,9,10.4285714285714,27,18.7142857142857,4,6.42857142857143
"595","2021-11-02",128,138.714285714286,9,10.2857142857143,13,17.8571428571429,8,7
"596","2021-11-03",129,138.142857142857,8,10.4285714285714,16,18.1428571428571,12,7.71428571428571
"597","2021-11-04",120,133.142857142857,8,9.85714285714286,22,18.4285714285714,6,7.71428571428571
"598","2021-11-05",126,132.571428571429,11,9.71428571428571,17,18.1428571428571,4,6.85714285714286
"599","2021-11-06",138,133.285714285714,7,9,17,18.2857142857143,6,6.57142857142857
"600","2021-11-07",135,130.428571428571,12,9.14285714285714,12,17.7142857142857,7,6.71428571428571
"601","2021-11-08",128,129.142857142857,9,9.14285714285714,12,15.5714285714286,7,7.14285714285714
"602","2021-11-09",125,128.714285714286,10,9.28571428571429,6,14.5714285714286,8,7.14285714285714
"603","2021-11-10",118,127.142857142857,10,9.57142857142857,14,14.2857142857143,6,6.28571428571429
"604","2021-11-11",121,127.285714285714,9,9.71428571428571,8,12.2857142857143,5,6.14285714285714
"605","2021-11-12",119,126.285714285714,9,9.42857142857143,17,12.2857142857143,4,6.14285714285714
"606","2021-11-13",110,122.285714285714,11,10,10,11.2857142857143,4,5.85714285714286
"607","2021-11-14",103,117.714285714286,5,9,15,11.7142857142857,3,5.28571428571429
"608","2021-11-15",137,119,12,9.42857142857143,19,12.7142857142857,6,5.14285714285714
